,A,Y,C1,C2,C3,C4,C5,C6,X1,X2,X3,X4,X5,X6,D1,D2,D3
3311,0,1,0,3,1,2,1.0250900004117978,2.3342998197976037,0,2,0,2,-0.7349462401818538,1.349802586400144,0,2,1
3312,1,1,0,0,1,3,2.4587120007494683,0.8539661520315514,1,3,0,3,-0.2550932089718674,0.8880663649149851,0,2,0
3313,0,1,0,1,0,0,1.0250900004117978,2.3342998197976037,1,1,1,1,0.45342468233009114,4.378000872107657,1,1,0
3314,1,0,0,3,1,3,1.299999764270369,0.319752081266214,1,1,1,1,1.7055203420290637,0.20201709814261126,1,0,1
3315,0,0,1,1,1,2,0.5563668781086304,0.8622149094774763,1,0,0,2,-0.10821431509258161,-0.4998678654236439,1,1,1
3316,1,0,1,2,0,1,1.482498713360037,0.319752081266214,1,3,1,1,2.028135481958226,2.638891509590226,0,1,0
3317,0,0,0,3,0,1,0.5563668781086304,0.8622149094774763,1,1,1,1,-0.10821431509258161,0.7002647113248148,0,2,0
3318,0,1,0,0,1,2,-0.09440849540157092,2.3342998197976037,0,1,0,2,1.4066298435711704,0.2125832075588141,1,1,0
3319,0,1,0,3,1,0,-0.09440849540157092,1.9025752117481067,0,1,0,0,1.8299731309134981,0.8710542975384357,0,2,1
3320,0,1,0,3,1,2,-0.09440849540157092,1.9025752117481067,1,3,1,2,1.8299731309134981,0.8710542975384357,1,1,1
3321,1,0,1,3,1,2,1.482498713360037,0.319752081266214,1,2,1,1,1.7990072697425679,1.0775501905301124,0,1,0
3322,0,1,0,3,0,3,1.6878793401982106,2.001540846850941,1,0,0,1,1.551795619247189,0.8710542975384357,0,1,1
3323,0,0,0,0,1,2,0.5563668781086304,0.8622149094774763,0,1,0,0,2.1435463771455368,0.3745249008190439,1,3,1
3324,0,1,0,0,0,1,1.6878793401982106,2.001540846850941,1,3,1,2,-0.5311823295064402,2.792168415607336,1,2,1
3325,1,0,0,0,0,1,0.9023550818130253,0.319752081266214,0,2,0,0,0.5591865116652914,2.496679495645452,0,2,1
3326,0,1,0,2,1,1,0.1502610401828708,2.001540846850941,0,2,0,0,2.3551762172055186,2.792168415607336,0,2,0
3327,0,0,0,0,0,2,0.5563668781086304,0.8622149094774763,0,1,1,1,2.1435463771455368,2.863866547478831,0,3,1
3328,1,1,1,0,0,2,2.4587120007494683,1.0865719556965143,0,3,1,0,1.7319606832018142,0.8915413913053505,1,2,1
3329,0,1,0,0,0,3,-1.1176427100489401,2.001540846850941,1,1,1,2,1.2740817064356063,1.952903195309725,1,0,0
3330,1,1,1,2,0,2,2.4587120007494683,1.0873537595490805,0,0,0,3,2.737857328668272,2.1913534448380267,1,3,0
3331,0,1,0,0,1,1,0.4557152174282463,2.001540846850941,1,1,0,3,0.8250071279582839,2.6019107399299113,0,2,0
3332,1,1,1,2,0,0,2.4587120007494683,1.0873537595490805,0,2,1,3,1.2590359421698327,2.1913534448380267,1,0,0
3333,0,1,1,2,0,2,0.3931366871341916,2.001540846850941,1,3,0,1,0.21034788904352053,2.6019107399299113,1,1,1
3334,1,1,1,3,1,3,2.4587120007494683,1.0873537595490805,0,2,1,3,1.8772839542847972,2.1913534448380267,1,2,1
3335,1,1,1,3,0,2,2.4587120007494683,0.47428040904094293,0,1,1,1,1.1166393162746104,2.1913534448380267,0,3,0
3336,1,0,1,3,0,1,1.5648131307511384,0.319752081266214,1,2,1,3,1.937585184817611,2.99848270260587,1,1,0
3337,1,1,1,1,0,0,2.4587120007494683,0.47428040904094293,0,0,1,1,2.251963697794844,2.1913534448380267,0,3,1
3338,0,1,0,2,0,0,1.6736049072499575,1.5248627047120746,0,2,0,0,-0.898263730571585,1.8990975598381716,1,3,0
3339,0,1,0,0,0,3,1.6736049072499575,1.5248627047120746,0,3,0,2,-0.898263730571585,2.1965357708559807,1,3,0
3340,0,1,0,2,1,0,1.6736049072499575,1.5248627047120746,1,3,0,1,-0.898263730571585,1.2027558171031834,1,0,1
3341,1,0,1,3,0,0,1.1676572534280076,0.319752081266214,1,0,1,1,2.1311230627843027,2.99848270260587,0,2,0
3342,0,0,0,1,0,0,0.5563668781086304,0.8622149094774763,1,3,0,0,2.1435463771455368,4.47410406673126,0,0,0
3343,0,0,0,3,1,0,0.5563668781086304,0.8622149094774763,0,0,0,2,2.1435463771455368,4.47410406673126,0,0,1
3344,0,0,1,3,0,1,0.5563668781086304,0.8622149094774763,0,3,1,0,2.1435463771455368,-1.2961580714828242,1,0,1
3345,1,0,1,2,0,2,0.9579489339399692,0.319752081266214,1,2,1,1,2.9207429604269093,1.3871122042425557,0,2,0
3346,1,0,1,3,0,1,1.1161564902021162,0.319752081266214,0,1,1,1,2.9207429604269093,1.375276700801725,0,0,0
3347,1,0,1,0,1,0,1.1161564902021162,0.319752081266214,0,2,1,3,1.189977624208533,1.3855245477123246,0,3,1
3348,0,0,0,3,1,3,0.5563668781086304,0.8622149094774763,1,3,0,1,2.1435463771455368,5.548673898964257,1,1,1
3349,1,1,0,0,1,2,2.4587120007494683,0.8704634379891634,0,2,1,2,0.09312487399318581,1.5181539829691664,1,0,1
3350,1,0,0,1,1,1,1.1161564902021162,0.319752081266214,1,1,0,2,1.795002952111749,1.3855245477123246,1,1,1
3351,0,1,0,2,1,3,2.2154156700583663,2.1794033275572864,0,1,0,1,0.5554003255619302,2.3407019042972306,0,1,1
3352,1,1,1,3,0,1,2.4587120007494683,0.8704634379891634,0,3,1,1,2.5215502313341607,1.5181539829691664,1,2,0
3353,0,0,0,3,0,0,0.5563668781086304,0.8622149094774763,1,1,1,1,0.875828124520186,0.9869021190283571,0,3,0
3354,1,0,0,0,0,2,0.7613864697168096,0.319752081266214,1,2,0,1,0.8993921308949289,0.5644662943570355,0,0,0
3355,0,0,0,0,0,2,0.5563668781086304,0.8622149094774763,1,0,1,1,2.4897618737883223,0.9869021190283571,0,0,0
3356,0,1,0,1,1,2,1.597650862109416,2.1794033275572864,0,2,1,2,0.5554003255619302,1.4504884101270243,1,1,1
3357,1,1,0,3,1,2,2.4587120007494683,1.288478986276059,1,2,0,1,0.5150673711019065,1.5181539829691664,1,1,0
3358,0,0,0,3,0,3,0.5563668781086304,0.8622149094774763,1,3,0,0,2.4897618737883223,0.9869021190283571,0,1,1
3359,1,0,1,2,0,3,1.2766254364951906,0.319752081266214,0,3,0,1,0.9999763876783881,2.6654896146437386,0,0,1
3360,1,0,0,1,0,2,0.30248145454037834,0.319752081266214,1,1,1,2,0.9999763876783881,2.6654896146437386,0,2,1
3361,1,0,0,1,1,3,0.30248145454037834,0.319752081266214,1,3,1,1,0.9999763876783881,2.320716619258694,1,1,0
3362,0,0,0,3,1,3,0.5563668781086304,0.8622149094774763,0,3,0,2,2.4897618737883223,1.5780416175266585,0,3,1
3363,1,0,1,1,1,2,0.30248145454037834,0.319752081266214,1,2,1,3,2.1425786138020944,1.1445057700186667,0,3,0
3364,1,1,0,1,0,3,2.4587120007494683,2.0858466616957942,0,1,1,3,0.9627779737481785,0.5932612602874734,1,2,1
3365,0,1,0,2,0,2,1.0102616147796681,2.870299154318588,1,0,1,3,0.5348899552734001,1.148687373171417,1,0,0
3366,1,1,0,0,0,0,2.4587120007494683,2.0858466616957942,1,3,1,1,1.881023392355019,0.5932612602874734,1,2,1
3367,1,1,1,2,0,2,2.4587120007494683,2.0858466616957942,0,3,0,1,1.881023392355019,0.5932612602874734,1,1,0
3368,0,0,0,0,0,0,0.5563668781086304,0.8622149094774763,1,2,0,1,2.4897618737883223,1.8425803716722635,1,2,1
3369,1,1,1,3,1,3,2.4587120007494683,1.9100772438069495,0,3,0,2,3.457527506566194,1.3902243228157616,0,2,0
3370,1,1,0,0,1,2,2.4587120007494683,3.0495391522184803,0,0,1,3,3.457527506566194,1.3902243228157616,1,3,1
3371,0,0,0,2,1,2,0.5563668781086304,0.8622149094774763,1,3,1,0,2.4897618737883223,1.3174133509764046,1,2,0
3372,1,0,1,1,1,2,0.30248145454037834,0.319752081266214,0,2,0,3,1.5673861998042335,1.319328576710336,1,3,1
3373,1,1,0,0,0,3,2.4587120007494683,0.2090709852433803,0,1,0,3,-1.3801569630690782,0.6676734231057025,0,0,0
3374,1,1,1,2,1,2,2.4587120007494683,3.2873321329209806,0,2,1,1,3.7019506577508654,2.764570241737321,1,3,1
3375,0,0,0,2,0,1,0.5563668781086304,0.8622149094774763,1,2,0,1,2.4897618737883223,-0.5792244348972289,0,1,0
3376,0,0,0,3,1,3,0.5563668781086304,0.8622149094774763,1,2,0,1,2.4897618737883223,4.531256853573968,0,1,1
3377,1,0,0,3,0,2,1.1960280645047177,0.319752081266214,1,2,0,3,1.5816439234603503,1.925123704707756,0,1,0
3378,1,1,1,3,0,1,2.4587120007494683,1.662913072192357,1,3,0,3,-1.3160432656877852,2.764570241737321,0,0,0
3379,1,0,1,2,0,0,1.1960280645047177,0.319752081266214,0,2,0,1,1.7060699855804653,1.925123704707756,1,3,1
3380,1,0,1,1,1,0,0.8929517059038237,0.319752081266214,1,2,1,1,1.7060699855804653,1.925123704707756,1,1,1
3381,1,0,1,0,0,3,1.0903045103964384,0.319752081266214,0,1,0,1,1.7060699855804653,1.925123704707756,1,2,1
3382,1,0,1,3,1,0,1.0903045103964384,0.319752081266214,1,2,1,1,1.7060699855804653,1.925123704707756,0,1,0
3383,1,1,0,3,0,0,2.4587120007494683,3.2976427688561136,0,3,1,3,2.6784516356385466,2.764570241737321,1,2,0
3384,0,0,0,1,1,2,0.5563668781086304,0.8622149094774763,1,3,0,3,2.4897618737883223,1.467905676378345,0,0,0
3385,0,1,0,1,0,1,-0.29586380425213,2.870299154318588,0,0,1,2,-0.36606236082773946,2.121203849895161,1,2,0
3386,0,0,1,3,1,3,0.5563668781086304,0.8622149094774763,0,3,0,0,2.4897618737883223,1.467905676378345,1,2,0
3387,0,1,0,3,0,1,-0.470563773434725,2.870299154318588,0,1,0,0,2.300342303197529,2.121203849895161,0,1,1
3388,0,0,0,0,1,1,0.5563668781086304,0.8622149094774763,1,1,1,3,2.4897618737883223,0.6622662160321768,1,2,0
3389,1,0,0,0,0,3,1.0903045103964384,0.319752081266214,0,1,1,3,1.01629186086745,1.6532951691709274,1,1,0
3390,0,0,0,1,1,3,0.5563668781086304,0.8622149094774763,1,2,0,2,2.4897618737883223,0.6622662160321768,1,0,0
3391,0,1,0,0,1,2,0.6102827381060737,2.870299154318588,0,0,0,2,2.708715332963173,-0.720756351639408,0,3,1
3392,1,1,1,1,1,3,2.4587120007494683,1.896341076631857,0,2,1,3,1.1839329086710666,2.764570241737321,0,1,0
3393,0,0,1,0,1,3,0.5563668781086304,0.8622149094774763,1,1,0,1,2.4897618737883223,1.392138893589884,0,1,0
3394,1,0,1,3,1,1,1.8618783688806606,0.319752081266214,1,3,0,1,0.47642557992725076,2.4626662356625015,1,1,1
3395,0,1,0,3,1,3,0.868801011131293,2.870299154318588,1,0,0,2,1.2442638310567482,0.4571282970357484,1,3,0
3396,1,0,1,1,1,2,0.9890307022455027,0.319752081266214,1,3,1,1,1.4468879065625386,1.6887285741977356,1,0,1
3397,1,0,1,2,1,3,0.9890307022455027,0.319752081266214,0,1,1,1,2.516419833070562,1.6887285741977356,0,2,0
3398,1,0,1,1,1,3,0.9890307022455027,0.319752081266214,1,2,1,0,1.8342747497179501,1.6887285741977356,0,3,0
3399,0,1,0,0,0,3,1.0927102083487252,2.361038478074264,0,1,0,2,-0.1848723088660793,1.7584705707975457,1,0,1
3400,0,1,0,0,0,0,1.0927102083487252,2.361038478074264,0,3,0,0,-0.1848723088660793,1.7584705707975457,0,0,1
3401,1,0,1,2,0,2,0.9526501479618013,0.319752081266214,1,0,1,0,0.9268799299879069,1.6887285741977356,1,2,1
3402,1,0,1,1,0,3,0.9526501479618013,0.319752081266214,1,1,1,1,0.9268799299879069,1.6887285741977356,1,1,0
3403,0,0,0,3,0,1,0.5563668781086304,0.8622149094774763,0,0,0,0,2.4897618737883223,1.4566023783527184,1,2,1
3404,0,1,0,0,0,3,0.9274929735360663,2.361038478074264,0,3,0,1,1.608192084542174,0.7116582443051876,0,2,1
3405,0,1,0,0,1,2,0.9274929735360663,2.361038478074264,1,3,0,2,-0.03759579332422147,0.7116582443051876,0,2,1
3406,1,1,0,0,0,2,0.36119128598039474,2.2054045277814165,1,2,1,1,0.7422558699886423,2.764570241737321,1,2,1
3407,0,1,0,3,0,2,2.072050932129011,2.361038478074264,1,0,0,1,-0.03759579332422147,3.3747866016353,0,1,1
3408,0,0,1,1,0,3,0.5563668781086304,0.8622149094774763,1,3,0,0,2.4897618737883223,1.302755102897052,0,0,1
3409,1,0,1,3,0,1,0.20258368007525407,0.319752081266214,0,0,1,3,1.4945337259166325,0.676644924221236,0,2,0
3410,1,1,1,3,1,3,0.36119128598039474,2.2054045277814165,0,1,0,1,1.0498959955635543,2.764570241737321,0,2,0
3411,0,1,0,0,0,2,1.0463424603583273,2.361038478074264,1,1,1,2,1.0869213679787364,0.2366718608141123,1,2,0
3412,1,0,1,2,1,2,0.20258368007525407,0.319752081266214,0,2,0,2,1.4945337259166325,1.621992722271671,1,3,0
3413,1,0,1,1,1,0,0.20258368007525407,0.319752081266214,0,2,1,1,1.4945337259166325,1.6165057008284485,1,0,0
3414,0,0,0,1,1,2,0.5563668781086304,0.8622149094774763,0,0,0,1,2.4897618737883223,1.895631468085203,1,0,1
3415,0,0,0,1,1,2,0.5563668781086304,0.8622149094774763,0,0,0,1,2.4897618737883223,1.895631468085203,0,1,1
3416,0,1,1,0,1,0,-0.47302514287122577,2.574551281136838,1,0,0,1,1.0869213679787364,2.107324912384617,0,2,1
3417,0,0,0,2,1,1,0.5563668781086304,0.8622149094774763,0,0,0,1,2.4897618737883223,1.3053883451723345,1,2,0
3418,0,0,0,1,1,3,0.5563668781086304,0.8622149094774763,0,1,0,0,2.4897618737883223,1.3053883451723345,0,1,1
3419,0,1,0,1,1,1,0.9080170601703912,2.574551281136838,1,2,1,2,1.7163024773618167,1.0560649872181886,1,1,0
3420,0,0,1,2,0,3,0.5563668781086304,0.8622149094774763,1,3,0,0,2.4897618737883223,2.823456498807502,1,3,0
3421,1,0,1,0,1,2,0.20258368007525407,0.319752081266214,1,0,1,1,1.6179793233474165,3.121813150536139,0,0,0
3422,0,1,1,3,1,2,0.7754061456993742,1.2939218618537902,0,0,0,1,0.10450747511451719,1.9868984771950848,1,0,1
3423,0,0,0,0,1,1,0.5563668781086304,0.8622149094774763,0,1,1,3,2.4897618737883223,1.8350359913866165,1,2,1
3424,1,0,1,2,0,1,1.676284812216466,0.319752081266214,0,2,1,3,1.4610279231298655,2.069105547915291,1,2,0
3425,1,1,1,3,1,3,0.36119128598039474,1.956933919440823,0,1,0,3,1.4885354443714665,0.9312492633236014,0,1,1
3426,1,1,1,0,0,2,0.36119128598039474,1.956933919440823,0,2,0,3,1.4885354443714665,0.9312492633236014,0,3,1
3427,1,0,1,3,1,3,1.766708351300312,0.319752081266214,1,3,1,3,0.43677069439030647,-0.3702598720738768,0,1,1
3428,0,0,0,2,1,2,0.5563668781086304,0.8622149094774763,1,2,1,2,2.4897618737883223,1.8350359913866165,0,2,0
3429,0,1,0,0,1,0,-0.4097833493334164,1.2939218618537902,1,0,1,0,3.0090899909066673,2.5739089003522726,0,3,0
3430,0,1,0,1,1,0,0.43604065905046197,1.2939218618537902,0,1,0,1,3.0090899909066673,2.5739089003522726,0,3,1
3431,1,0,0,3,1,1,0.9076512244129771,0.319752081266214,0,1,0,3,0.4844901894076977,1.2727075054542842,1,0,0
3432,1,0,1,3,1,3,0.9076512244129771,0.319752081266214,0,2,1,1,0.4844901894076977,1.2727075054542842,1,2,0
3433,0,0,0,1,0,0,0.5563668781086304,0.8622149094774763,1,2,0,2,2.4897618737883223,1.8774423566046132,1,0,0
3434,1,1,1,1,1,0,0.36119128598039474,0.9035330042300289,0,1,1,1,1.8618773104385273,1.2725556044814885,0,1,0
3435,0,0,1,3,0,1,0.5563668781086304,0.8622149094774763,1,3,0,1,2.4897618737883223,1.8774423566046132,1,2,1
3436,0,1,0,2,0,1,0.03786462779695032,2.4540982668137374,0,3,0,1,1.862489682439394,1.6449208892179454,1,3,0
3437,1,0,1,3,0,2,0.8659479753610597,0.319752081266214,0,2,1,1,1.4215584694343812,0.32529994748417623,1,3,0
3438,1,0,1,2,0,1,2.041538774001649,0.319752081266214,1,2,0,2,1.2640407748644695,0.32529994748417623,0,1,1
3439,1,0,1,1,0,3,2.041538774001649,0.319752081266214,0,2,1,1,2.2720080190717065,1.368660195391428,0,2,0
3440,1,1,1,3,0,2,1.8945667279638325,2.0060187606185975,0,1,0,1,2.6333071672465413,2.0828455433800026,0,1,1
3441,1,0,1,3,1,3,2.041538774001649,0.319752081266214,1,2,1,1,2.2720080190717065,1.368660195391428,0,2,0
3442,1,0,0,3,1,1,2.041538774001649,0.319752081266214,1,3,1,3,2.2720080190717065,1.368660195391428,1,2,0
3443,0,0,0,2,1,2,0.5563668781086304,0.8622149094774763,1,0,0,0,2.4897618737883223,1.2021316209202815,1,3,1
3444,1,1,1,2,0,1,1.8945667279638325,2.7214083674926375,1,3,0,3,-0.30869955980853137,2.0828455433800026,1,1,1
3445,1,0,1,2,0,1,0.7104334881043184,0.319752081266214,1,3,1,0,2.2720080190717065,1.368660195391428,1,2,1
3446,0,1,0,2,1,2,0.980671073991608,2.427674536293904,1,3,0,2,0.7191559802805116,2.720390395771867,1,3,0
3447,1,0,1,0,0,2,0.7104334881043184,0.319752081266214,1,1,0,2,0.24331866422027248,1.7994341619912788,0,3,1
3448,1,1,1,2,1,2,0.5164822525364077,2.9564095496313127,0,2,0,1,1.3095898725333877,2.0828455433800026,1,0,1
3449,0,1,0,1,0,2,1.846329458582645,2.427674536293904,0,0,1,2,0.7191559802805116,3.0024758784400394,0,3,1
3450,1,0,1,3,1,1,0.7104334881043184,0.319752081266214,1,3,0,1,0.4643431703942542,1.7994341619912788,0,2,0
3451,1,0,1,1,1,0,0.7104334881043184,0.319752081266214,0,2,0,1,0.4643431703942542,1.7994341619912788,0,2,1
3452,1,1,1,0,0,0,0.5164822525364077,1.0526840852654864,0,1,1,1,1.5267456274088338,2.0828455433800026,1,1,1
3453,0,0,1,1,0,3,0.5563668781086304,0.8622149094774763,0,3,1,0,2.4897618737883223,1.001779326187335,0,2,0
3454,0,1,0,2,1,3,0.7235326994464559,2.427674536293904,0,3,1,1,1.6160022885739909,2.233710082856625,1,0,1
3455,0,1,0,3,0,1,2.621348526533399,1.7877576017590093,0,3,1,3,1.6160022885739909,1.9916338554317168,0,1,1
3456,0,0,0,1,0,3,0.5563668781086304,0.8622149094774763,1,1,1,0,1.6134623592619208,2.3851507143930952,1,1,1
3457,0,0,0,3,0,2,0.5563668781086304,0.8622149094774763,1,1,1,3,1.6134623592619208,2.3851507143930952,1,1,0
3458,0,1,0,0,1,0,1.7071608479407951,1.7877576017590093,1,2,1,2,0.3293540506941104,1.9916338554317168,0,3,0
3459,1,1,0,3,1,1,0.5164822525364077,2.553258703519514,1,2,0,3,2.8671291270813457,2.0828455433800026,1,0,1
3460,1,0,0,0,0,1,0.7104334881043184,0.319752081266214,0,1,0,3,2.444971824213127,2.9774886849764526,1,0,0
3461,0,0,0,0,1,2,0.5563668781086304,0.8622149094774763,1,3,0,0,1.6134623592619208,2.7766951765445556,1,1,0
3462,1,0,1,1,0,2,0.7104334881043184,0.319752081266214,1,1,0,2,0.3375680357243569,1.6947358600370124,0,1,1
3463,1,1,1,0,1,2,0.5164822525364077,2.428169550029428,0,1,1,1,2.8671291270813457,2.0828455433800026,1,3,0
3464,0,0,0,3,0,3,0.5563668781086304,0.8622149094774763,1,0,0,2,1.6134623592619208,2.9247831736353085,1,2,0
3465,0,1,0,0,0,1,0.7548651235323306,1.7877576017590093,0,0,1,1,0.3921248841280627,0.46129262541513905,0,2,1
3466,1,1,1,2,0,3,0.5164822525364077,1.5252416904590027,0,2,1,1,2.409373702639791,2.0828455433800026,1,2,0
3467,1,0,1,3,0,1,0.7104334881043184,0.319752081266214,1,1,0,1,0.09513725855195698,2.5366588818945024,0,2,1
3468,0,1,0,3,1,0,0.42427530254434787,1.7520546822653176,0,1,0,0,0.3921248841280627,3.374861446061254,0,1,0
3469,0,0,1,1,1,3,0.5563668781086304,0.8622149094774763,1,3,1,1,1.6134623592619208,1.6119732105175728,1,0,0
3470,0,0,0,0,1,1,0.5563668781086304,0.8622149094774763,1,2,1,2,1.6134623592619208,1.6119732105175728,1,1,0
3471,0,1,0,1,1,0,2.625306786462737,1.7520546822653176,0,0,1,2,0.7461263224179047,0.11092345012400706,1,3,1
3472,1,0,1,3,1,2,1.0924706366206562,0.319752081266214,0,2,0,1,-0.35485375837103295,0.46657311045115457,0,3,1
3473,0,0,0,0,0,0,0.5563668781086304,0.8622149094774763,0,3,1,1,1.6134623592619208,2.08854242576445,1,0,0
3474,0,0,0,1,0,3,0.5563668781086304,0.8622149094774763,0,0,0,1,1.6134623592619208,2.9397071077624854,0,3,0
3475,0,0,0,0,0,2,0.5563668781086304,0.8622149094774763,0,3,0,1,1.6134623592619208,2.003335945476568,1,0,1
3476,0,0,0,1,0,3,0.5563668781086304,0.8622149094774763,0,2,0,0,1.6134623592619208,2.003335945476568,1,1,1
3477,0,0,1,0,1,3,0.5563668781086304,0.8622149094774763,1,2,1,2,1.6134623592619208,2.003335945476568,1,3,1
3478,0,0,0,3,1,0,0.5563668781086304,0.8622149094774763,1,2,1,0,1.6134623592619208,2.003335945476568,0,3,0
3479,1,1,0,3,1,0,1.7201581289768582,0.9500464834951661,1,1,1,1,0.776568778934779,1.5039821788558176,1,2,0
3480,1,0,1,1,0,2,1.2498140454348126,0.319752081266214,0,2,1,1,0.44550323192512664,1.2338554315799473,1,2,1
3481,0,0,0,1,1,1,0.5563668781086304,0.8622149094774763,1,1,1,1,1.6134623592619208,4.182149365624179,0,1,1
3482,1,1,1,1,1,2,0.747974966631777,1.8384452006913412,0,2,1,1,0.2581147131407211,1.2534050834688595,0,3,0
3483,1,0,1,2,0,3,1.2498140454348126,0.319752081266214,1,1,0,1,1.817463176718237,1.389596694949589,1,1,1
3484,0,0,0,1,0,3,0.5563668781086304,0.8622149094774763,0,1,1,1,0.7642295028519515,2.7999467983641213,1,1,0
3485,0,1,0,0,1,0,1.6668707902408064,1.7520546822653176,1,0,0,2,0.8490406326417758,1.4512551837052405,1,3,0
3486,0,1,0,3,1,3,1.6668707902408064,1.7520546822653176,0,2,1,1,0.8490406326417758,2.6422964259954824,0,1,0
3487,1,0,1,0,0,3,1.2498140454348126,0.319752081266214,0,2,1,1,1.391089778808102,2.3439861083456077,1,1,1
3488,1,1,1,3,0,2,0.5965416065446798,2.9356895906246363,0,2,1,1,0.36455970861717935,1.2534050834688595,0,0,0
3489,1,1,1,1,0,3,0.5965416065446798,2.9356895906246363,0,1,1,1,0.36455970861717935,1.2534050834688595,0,3,0
3490,0,0,0,3,0,0,0.5563668781086304,0.8622149094774763,1,3,1,0,0.8927084890877399,1.1363080933392187,0,2,1
3491,0,0,1,2,0,0,0.5563668781086304,0.8622149094774763,1,3,1,1,0.8927084890877399,1.1363080933392187,0,3,0
3492,0,0,0,0,0,0,0.5563668781086304,0.8622149094774763,0,0,0,1,0.8927084890877399,2.9901620410078276,1,3,1
3493,0,1,0,3,1,0,1.5968808443648652,1.7520546822653176,0,2,0,3,1.1366811602561158,1.3248508546334874,1,0,0
3494,1,1,1,3,1,0,0.5965416065446798,1.1975009704655868,0,1,0,3,2.700091661910643,1.2534050834688595,0,1,0
3495,1,0,1,2,1,3,0.14657370266625547,0.319752081266214,0,0,0,1,1.0497065940919064,2.3264298171366757,1,0,1
3496,1,0,1,3,1,1,0.14657370266625547,0.319752081266214,1,1,1,3,1.746743030196047,1.1109786839030598,1,2,0
3497,1,0,1,3,1,1,0.14657370266625547,0.319752081266214,0,3,1,1,2.0823783918618286,1.1109786839030598,0,0,0
3498,0,0,0,1,1,3,0.5563668781086304,0.8622149094774763,1,1,1,2,1.2101446496311121,3.8127907600031703,0,0,0
3499,0,1,0,2,1,3,0.289999064950067,1.7520546822653176,1,0,0,1,1.707640392779948,2.7136794477143047,1,0,0
3500,0,1,0,0,0,3,0.289999064950067,1.7520546822653176,0,0,1,1,-0.4564922992401208,2.7136794477143047,0,3,1
3501,1,1,0,3,1,0,0.5965416065446798,1.6817242856886134,0,2,0,1,1.6941161923358563,0.9814498533188347,0,1,0
3502,0,0,0,3,1,2,0.5563668781086304,0.8622149094774763,1,3,1,1,1.2101446496311121,2.1921604689065726,0,2,1
3503,0,1,0,1,1,0,0.6806575542578717,1.7520546822653176,0,1,0,1,0.8201320015549749,3.8313667904708955,0,1,0
3504,1,0,1,2,1,2,0.14657370266625547,0.319752081266214,1,2,0,1,2.6335736195969024,1.119189154508589,1,3,0
3505,0,0,0,0,1,0,0.5563668781086304,0.8622149094774763,1,0,0,3,1.2101446496311121,2.7036711294459606,1,1,0
3506,1,0,1,2,1,0,0.14657370266625547,0.319752081266214,1,1,1,1,0.8379209211451049,1.9112403328828322,1,0,0
3507,1,1,1,1,1,0,0.5965416065446798,2.0942870711775297,1,2,1,3,2.239888603961849,2.3350338513910143,1,0,0
3508,0,0,0,1,0,1,0.5563668781086304,0.8622149094774763,1,0,1,1,1.2101446496311121,-0.9966210344685518,1,2,0
3509,1,0,1,1,0,0,2.266610098383087,1.6486091520939605,0,2,1,1,1.8935373484227538,1.9112403328828322,1,3,1
3510,0,0,0,1,1,1,0.5563668781086304,2.6100406711360957,1,2,0,2,1.2101446496311121,2.9207285045147584,0,0,1
3511,0,0,0,1,0,0,0.5563668781086304,2.6100406711360957,1,2,1,1,0.7497828370983233,1.1291248899197341,1,1,0
3512,0,1,0,3,0,3,1.7293946952440962,1.7520546822653176,0,1,0,3,1.5705229823062685,1.72150607352276,0,1,0
3513,0,0,0,3,1,0,0.5563668781086304,2.6100406711360957,1,3,1,0,0.7497828370983233,2.038717898639612,1,3,1
3514,1,0,1,2,1,3,2.266610098383087,1.608209574360978,1,3,0,1,1.4120106330659277,2.1086678387297826,1,2,1
3515,1,0,1,1,1,0,2.266610098383087,1.608209574360978,0,2,1,1,0.4195002064899981,2.1086678387297826,1,2,0
3516,0,0,0,1,0,3,0.5563668781086304,2.6100406711360957,1,0,1,1,0.7497828370983233,1.7442172251123824,1,1,1
3517,0,0,1,0,0,2,0.5563668781086304,2.6100406711360957,1,3,1,2,0.7497828370983233,1.9096580742241518,0,0,1
3518,0,0,0,1,1,1,0.5563668781086304,2.6100406711360957,1,1,0,1,0.7497828370983233,1.9096580742241518,1,0,1
3519,0,0,1,1,0,3,0.5563668781086304,2.6100406711360957,1,2,1,1,0.7497828370983233,1.9096580742241518,0,2,1
3520,0,1,1,2,0,0,1.5219553383798572,1.874208451125029,0,1,0,1,-0.10085593092603551,2.4442947471208356,1,2,0
3521,0,0,0,1,1,0,0.5563668781086304,2.6100406711360957,0,1,1,0,1.847766430672436,1.8567987769272032,1,2,1
3522,0,0,0,1,0,2,0.5563668781086304,1.8556567754178035,0,0,0,1,1.847766430672436,1.8567987769272032,1,1,1
3523,1,1,1,3,0,0,1.7915486957647764,1.8325695180742285,1,0,0,1,1.600705934299893,2.3350338513910143,1,0,0
3524,0,0,0,1,1,3,0.5563668781086304,2.642157790827957,1,2,0,0,1.847766430672436,2.9589015022025356,0,3,0
3525,0,0,0,2,1,0,0.5563668781086304,2.642157790827957,1,1,0,1,2.243941063234876,-0.203825449644488,0,2,0
3526,0,1,1,2,0,2,1.3893137825065884,1.874208451125029,1,0,1,1,1.6312025304448527,1.6079394573122705,0,3,0
3527,0,1,0,0,0,1,1.010121992986111,1.874208451125029,1,1,0,2,-0.17632126474036824,2.4812792183081274,1,1,1
