,A,Y,C1,C2,C3,C4,C5,C6,X1,X2,X3,X4,X5,X6,D1,D2,D3
5719,1,0,1,3,0,0,0.6382541576157632,1.1653597905916844,1,1,1,3,1.8476060383872257,0.8171059714300899,1,0,1
5720,1,0,0,1,0,0,0.6382541576157632,1.1653597905916844,1,2,0,0,1.8476060383872257,0.8171059714300899,0,0,1
5721,1,0,1,0,0,0,0.6382541576157632,1.1653597905916844,1,0,1,0,1.8476060383872257,0.8171059714300899,0,3,0
5722,0,0,0,3,1,2,-0.05622361923992569,2.1698020911512197,1,0,1,1,1.226927192168844,0.38304453109773906,0,3,0
5723,0,0,0,1,0,2,-0.05622361923992569,2.1698020911512197,1,3,0,2,1.226927192168844,3.7390717904072224,1,1,1
5724,1,1,1,0,0,1,0.1709186850159683,2.8740684526506604,0,2,0,1,1.7406583051037154,1.1782222451330466,1,3,1
5725,1,1,1,2,0,2,0.1709186850159683,2.8740684526506604,1,1,1,2,1.0216265755950351,-0.2764330102652923,1,1,0
5726,0,1,1,3,1,0,1.2734791088053854,1.684960009559434,0,1,0,0,2.2228628496986347,2.1974019607778645,1,2,1
5727,0,0,0,0,0,2,1.8626621855200067,2.1202519695252704,1,1,0,1,1.8205789929204272,1.6373609812962433,1,1,0
5728,1,1,1,3,0,2,1.3378681349434765,2.6580173095036703,1,1,0,1,1.060379129122036,1.7022063972741162,1,1,0
5729,0,0,0,2,1,2,1.8626621855200067,2.1202519695252704,1,3,1,0,1.8205789929204272,2.469239224418836,0,2,0
5730,0,0,0,2,1,1,1.8626621855200067,2.1202519695252704,0,0,1,1,1.8205789929204272,2.469239224418836,1,2,0
5731,0,1,0,3,0,2,-0.04462604628772082,1.684960009559434,1,0,0,3,1.4465050702932012,2.1974019607778645,1,1,1
5732,0,0,1,1,1,1,1.8626621855200067,2.1202519695252704,0,3,0,0,1.8205789929204272,2.469239224418836,0,3,1
5733,0,0,1,0,0,2,1.8626621855200067,2.1202519695252704,1,3,1,1,-0.1929277265656253,1.685529104218032,0,3,0
5734,0,1,1,0,1,0,1.3227269030492468,1.684960009559434,1,3,0,1,1.4465050702932012,2.1974019607778645,1,3,0
5735,0,0,1,1,1,1,2.0422190814847325,2.1202519695252704,1,1,0,2,1.0283844869005956,1.4448969701748373,1,2,1
5736,1,0,1,0,1,1,1.8683450769557524,1.1653597905916844,0,2,1,1,2.5485870267766466,5.013176960337399,1,1,0
5737,0,1,1,3,0,3,1.3231701447430202,1.684960009559434,0,2,0,3,1.4465050702932012,1.5680995744529698,1,0,1
5738,1,0,1,0,0,1,1.0289550809999335,1.1653597905916844,1,2,1,3,2.5485870267766466,5.013176960337399,1,0,0
5739,0,0,0,3,0,0,2.1874026432878715,2.1202519695252704,1,2,0,2,1.0203840303624838,3.4633590561627488,1,3,0
5740,0,0,0,3,1,2,2.1874026432878715,2.1202519695252704,1,2,0,1,0.3937640925927971,0.9281994100459565,1,3,1
5741,0,1,0,1,1,2,1.1426077644792982,1.684960009559434,0,2,0,2,1.6436047397161522,1.5680995744529698,0,1,0
5742,1,1,1,3,1,3,0.5067888882934497,2.4210667759641313,0,1,1,1,2.4712484779221184,0.2967082576015514,1,0,1
5743,1,1,1,1,1,2,0.5067888882934497,1.1723494974981985,0,0,1,1,0.889734215801639,0.12295234423788859,1,0,0
5744,0,0,0,1,1,0,1.3537658940280461,1.5799214579799676,1,0,0,2,0.3937640925927971,2.0193606101506476,0,3,0
5745,1,0,1,0,1,1,0.8552518215694392,1.1653597905916844,1,2,1,1,2.5485870267766466,1.4659013402371628,0,3,0
5746,0,1,0,3,0,0,0.737302424548782,1.684960009559434,0,3,1,0,1.6436047397161522,1.5680995744529698,0,0,0
5747,0,0,0,2,0,0,0.7982538529498386,1.5799214579799676,0,1,1,2,0.4540834780326919,1.9888958081204646,1,3,0
5748,1,1,1,2,0,2,0.5668401202348665,2.228877537372194,1,1,1,3,1.3467835022332477,0.2724184919401722,1,1,0
5749,0,0,0,0,1,0,2.3689476830315632,1.5799214579799676,1,0,0,1,1.8098885939202225,1.7054242824148398,0,2,1
5750,1,1,0,2,0,3,0.7206628219429718,0.9345856053649548,0,1,1,1,1.7357841464776957,1.2711756285914984,1,2,1
5751,1,0,1,2,0,2,0.8347241898925266,1.1653597905916844,0,3,1,2,2.5485870267766466,0.9661009749347209,0,3,0
5752,1,1,0,3,0,3,0.5058025657519971,2.5390569366052724,0,1,1,2,1.7357841464776957,2.2244192443901882,1,0,0
5753,1,0,0,3,0,1,0.8347241898925266,1.1653597905916844,1,1,1,1,2.5485870267766466,1.1297941076102038,1,1,0
5754,1,0,1,3,1,3,0.6054971338487144,1.1653597905916844,1,0,1,1,2.5485870267766466,1.1297941076102038,0,3,1
5755,1,0,0,1,1,2,0.6054971338487144,1.1653597905916844,1,0,1,0,2.5485870267766466,2.1497920045047616,1,3,0
5756,0,1,0,3,1,0,-0.7364083761142535,1.684960009559434,0,3,0,1,1.202792520292032,2.3774760964726527,0,1,0
5757,1,0,0,3,1,0,1.8608373854418714,1.1653597905916844,0,1,1,1,2.5485870267766466,1.5071922230430845,0,2,1
5758,0,0,1,3,1,3,2.1029591977955384,2.674478014494384,1,2,0,0,0.2909493037435321,2.367385611744069,0,1,0
5759,0,1,0,0,1,0,-0.7364083761142535,1.684960009559434,0,1,1,0,0.6241212268569052,2.3774760964726527,0,2,0
5760,1,0,1,3,1,0,1.8638894397242605,1.1653597905916844,0,2,0,1,2.5485870267766466,1.3307025402137185,1,2,1
5761,1,1,0,0,1,3,0.8124699371411332,1.43040560006125,0,2,1,0,2.8276248267867503,0.564343398491348,1,2,1
5762,0,1,0,3,1,2,-0.7364083761142535,1.684960009559434,0,1,0,3,0.6241212268569052,2.3774760964726527,1,3,1
5763,0,0,0,0,0,2,-1.5783039898479452,2.674478014494384,1,3,1,2,2.914342421643971,1.6057313678536653,1,1,0
5764,1,0,1,3,1,1,0.4054645070606824,1.1653597905916844,0,1,1,1,2.5485870267766466,2.926084428047937,0,2,0
5765,1,0,1,0,1,0,3.038052727527914,1.1653597905916844,1,2,0,1,2.5485870267766466,-0.3435689292795838,1,0,1
5766,0,0,0,3,1,3,3.768521520625452,2.674478014494384,0,0,0,2,2.6236839448312157,1.3925708112598523,1,0,1
5767,0,1,0,3,0,3,-1.2078183131300584,1.684960009559434,1,3,0,2,0.6241212268569052,2.3774760964726527,1,0,0
5768,0,0,0,1,0,1,-0.9495510436512076,0.9170193676887521,1,0,0,2,0.7320522759947616,3.2914688818546494,0,1,1
5769,0,1,0,2,1,2,3.8737061149624124,1.684960009559434,0,3,1,2,0.6241212268569052,1.986671504534395,0,3,0
5770,1,1,0,3,1,2,2.6765506598811304,1.4187276795523587,1,2,1,1,1.7180793816237618,0.12533311414433745,0,2,0
5771,1,1,1,3,0,3,1.097419840620968,1.4187276795523587,0,3,1,1,1.7180793816237618,2.639622396664528,1,1,1
5772,1,1,1,2,0,1,1.097419840620968,2.4125480474333862,1,2,1,1,0.696356486725485,2.60923827575784,0,3,0
5773,0,0,0,3,0,3,1.543309898837661,0.9170193676887521,0,1,0,2,0.881054674331058,2.892347376396125,1,2,0
5774,1,1,1,3,0,2,0.8217828927124134,2.4125480474333862,1,1,1,1,2.5312635377565025,1.3342735237403107,1,0,0
5775,0,0,0,1,1,2,0.36414524871376086,0.9170193676887521,1,3,1,2,0.881054674331058,2.892347376396125,0,2,1
5776,1,0,1,0,0,3,1.7391661203487516,1.1653597905916844,0,2,0,1,2.5485870267766466,1.3561977975000268,0,0,1
5777,0,0,0,2,1,2,1.1174055420341482,0.9170193676887521,1,2,1,3,1.3913282641706342,1.91815509119116,1,2,1
5778,0,1,0,2,1,1,0.43419867042756666,1.684960009559434,1,0,1,2,1.2314551578283461,1.986671504534395,0,3,0
5779,1,0,0,0,1,1,0.31640837085032203,1.1653597905916844,1,2,1,1,2.5485870267766466,2.4559461978556607,1,3,0
5780,1,1,1,2,1,0,1.60023100233031,1.1109797236809948,1,1,0,1,1.0855793059830903,3.572080793211192,0,2,0
5781,0,1,0,1,1,2,0.43419867042756666,1.684960009559434,1,2,1,1,1.2314551578283461,1.986671504534395,0,0,0
5782,1,1,1,3,0,2,0.8768261039458383,2.828962768932725,0,3,1,1,0.3729912907175782,3.572080793211192,0,3,1
5783,1,0,1,1,1,1,-0.8895023097179067,1.1653597905916844,0,1,1,1,2.5485870267766466,-0.6626319502937228,0,2,0
5784,0,1,1,1,0,2,1.1246752405340485,1.684960009559434,0,0,1,0,1.5225748496037852,1.986671504534395,0,1,1
5785,0,1,1,2,1,3,1.1246752405340485,1.684960009559434,0,1,1,0,1.5225748496037852,1.986671504534395,0,1,1
5786,1,1,1,3,1,2,-1.5091411542924484,1.5575276511133287,1,1,0,1,1.36821356271355,-0.19227278441867912,1,2,0
5787,0,1,0,2,1,1,1.8135295011584465,1.684960009559434,0,0,0,1,1.5225748496037852,1.986671504534395,0,1,0
5788,0,0,0,1,0,2,1.0346214200097557,0.9170193676887521,1,1,0,1,0.056294359203652444,2.450634307778343,1,1,0
5789,0,1,1,0,0,0,1.8135295011584465,1.684960009559434,1,2,0,1,1.5225748496037852,1.986671504534395,1,3,0
5790,1,0,0,1,1,3,-0.2509625147915875,1.1653597905916844,0,2,0,1,2.5485870267766466,0.6340527625590491,0,0,1
5791,1,0,1,3,1,2,3.2979408326105606,1.1653597905916844,0,3,1,2,2.5485870267766466,0.6340527625590491,1,2,0
5792,1,0,1,3,0,1,0.15859240020684506,1.1653597905916844,1,1,0,1,2.5485870267766466,0.6340527625590491,1,0,0
5793,1,1,1,2,1,0,0.9950998596743676,2.7322514729812974,0,2,0,1,1.7258469456720555,0.7165374691670985,1,2,1
5794,1,1,1,3,0,1,0.9975607323385283,0.8790916237181747,0,1,1,3,2.3916607707908635,2.5064568777819725,1,0,0
5795,1,1,0,3,1,1,0.9975607323385283,2.517930690060579,0,1,0,3,2.7597689258609153,2.5064568777819725,1,3,1
5796,1,0,1,3,1,1,0.6379322917377339,1.1653597905916844,1,1,0,1,2.5485870267766466,3.2804285987195185,1,2,0
5797,1,0,1,3,0,0,2.5688737981921514,1.1653597905916844,1,1,1,1,2.5485870267766466,2.6343628681352627,1,1,1
5798,1,0,1,1,1,2,-0.46345080202573863,1.1653597905916844,0,1,1,1,2.5485870267766466,-0.4865186582786576,1,1,0
5799,0,1,0,3,0,2,0.9919899096064735,1.684960009559434,0,3,0,0,0.2932848876675237,1.986671504534395,0,3,1
5800,0,0,0,0,0,3,-0.3118533360984146,0.9170193676887521,1,3,1,2,0.5885223219997704,2.3329129079545607,0,1,0
5801,1,0,0,0,0,0,0.5570037433840271,1.1653597905916844,1,2,0,2,2.5485870267766466,3.0963648638886663,1,2,1
5802,0,1,0,3,1,2,0.9919899096064735,1.684960009559434,1,3,0,2,0.42205456144991904,1.986671504534395,1,0,0
5803,0,1,0,0,0,3,0.9919899096064735,1.684960009559434,1,3,0,3,0.42205456144991904,1.986671504534395,0,0,0
5804,0,0,0,2,0,2,0.026781133535902946,0.9170193676887521,0,3,0,1,0.6087164004750796,1.639558188571796,1,0,1
5805,0,1,0,1,1,2,0.9919899096064735,1.684960009559434,1,0,1,1,0.42205456144991904,1.986671504534395,1,3,0
5806,0,0,0,1,1,0,0.1342728577117367,2.689837453829454,1,3,0,1,1.5019823289729448,1.8252938239560785,0,3,1
5807,0,1,0,2,0,1,0.9919899096064735,1.684960009559434,0,3,0,2,0.42205456144991904,1.986671504534395,0,1,0
5808,1,0,1,0,0,1,1.096756936604573,1.1653597905916844,1,0,0,1,2.5485870267766466,0.42722983184681906,1,2,0
5809,1,0,1,1,1,3,1.096756936604573,1.1653597905916844,0,2,1,1,2.5485870267766466,0.42722983184681906,1,2,0
5810,0,0,0,3,1,3,0.775125253090104,2.689837453829454,1,3,0,0,2.186683429334791,0.6303947567735162,1,3,1
5811,0,1,0,1,1,0,0.8701666958044225,1.684960009559434,1,1,0,1,0.42205456144991904,1.986671504534395,0,3,0
5812,0,0,0,2,1,0,1.7646720140094916,2.689837453829454,1,3,0,3,0.5886304990095466,0.6303947567735162,1,1,0
5813,0,0,0,1,0,1,1.7646720140094916,2.689837453829454,1,1,0,1,0.5886304990095466,0.6303947567735162,1,2,0
5814,0,0,0,2,0,3,2.354537179242561,2.689837453829454,1,1,0,2,0.9266871789068983,0.6303947567735162,0,0,0
5815,1,1,1,0,1,0,1.7461963198717687,2.0351293445813416,0,2,1,1,2.368453068018243,2.9054070783482158,0,3,0
5816,0,0,1,0,1,3,-0.2454036643477484,1.5303976206711312,1,0,0,1,0.9266871789068983,2.830593316009109,0,3,1
5817,0,0,0,1,0,0,-0.2454036643477484,1.5303976206711312,0,2,0,1,1.9938888463740319,2.830593316009109,1,3,0
5818,0,1,0,3,1,0,1.4949936431196766,1.684960009559434,0,3,1,1,0.47538275668659447,1.986671504534395,1,2,0
5819,0,0,0,1,1,0,1.0069096063662628,1.5303976206711312,1,2,1,3,1.9938888463740319,2.830593316009109,1,3,1
5820,1,0,1,3,1,1,0.5302914146622055,1.1653597905916844,0,3,1,0,1.0708588359590085,1.835231308177536,0,1,0
5821,1,0,1,3,0,1,1.9435180360544697,1.1653597905916844,0,0,1,1,1.0708588359590085,1.835231308177536,1,3,1
5822,1,1,1,3,0,0,1.3342411226569664,0.7269671250447154,0,1,0,0,2.309903518701042,0.45295716614249026,0,3,0
5823,0,0,0,1,0,1,1.4825091409906175,1.0714602896581944,1,2,1,0,1.9938888463740319,2.253500859449394,1,0,1
5824,0,0,1,0,1,2,1.4825091409906175,1.0714602896581944,1,0,1,1,1.9938888463740319,3.850643456288476,1,0,0
5825,1,0,1,3,1,0,2.524348336495221,1.1653597905916844,0,2,0,3,0.8429753977967733,0.14457268581399463,1,2,1
5826,0,0,0,1,0,2,1.4825091409906175,1.0714602896581944,1,0,0,2,1.086457172285271,0.3850322729811233,0,2,1
5827,0,1,0,3,0,0,0.5950759659372712,1.7131790299384266,0,1,1,0,0.47538275668659447,1.986671504534395,0,1,0
5828,1,1,0,3,0,0,2.744123781785169,2.286535576767668,0,1,0,3,1.2721287293238424,0.41622062377471025,1,3,0
5829,1,1,1,3,1,2,-0.2931873676878394,2.286535576767668,1,2,0,1,1.2721287293238424,1.5012490744549458,1,0,0
5830,0,0,0,0,0,3,1.5339158569314164,1.0714602896581944,1,3,0,1,-1.9588621123975036,1.7468236317739474,1,0,1
5831,0,0,1,0,0,2,1.5339158569314164,1.0714602896581944,1,3,0,0,-1.9588621123975036,1.7468236317739474,0,0,1
5832,0,1,1,2,1,2,1.8568749032243508,1.6797808991135255,0,0,0,1,0.47538275668659447,1.986671504534395,0,1,0
5833,0,1,0,1,1,2,1.8568749032243508,1.6797808991135255,1,3,1,3,0.47538275668659447,1.986671504534395,1,2,0
5834,1,0,1,3,1,0,0.8172499559633677,1.1653597905916844,0,0,1,1,0.8429753977967733,1.5066313520081809,1,2,0
5835,0,0,0,3,1,3,0.41537768926458973,1.0714602896581944,0,3,0,3,2.14871156907286,1.056768877433993,0,1,0
5836,1,1,1,3,0,3,0.6184692359333899,-0.8489627373213515,1,3,1,1,2.0445906628180106,1.1710136429838152,0,1,1
5837,0,1,0,2,0,1,2.169592942925343,1.6797808991135255,1,1,0,3,0.47538275668659447,1.986671504534395,1,2,1
5838,0,0,0,0,0,0,0.41537768926458973,1.0714602896581944,1,2,1,3,0.6186909957203297,1.1961773497394614,1,1,0
5839,1,0,1,2,1,1,-1.5858241696917048,1.1653597905916844,1,0,1,3,0.8429753977967733,1.9164296551177484,1,1,0
5840,0,1,0,1,1,3,-0.13589643086656444,1.6797808991135255,0,0,0,2,0.47538275668659447,1.986671504534395,0,1,1
5841,0,1,0,0,1,2,-0.13589643086656444,1.9550307236929725,0,3,1,0,0.47538275668659447,1.986671504534395,0,1,1
5842,0,0,0,2,0,3,0.41537768926458973,1.0714602896581944,0,0,0,1,2.693708654898226,-0.44765104979052195,1,2,1
5843,0,1,0,3,1,0,1.5885632637171676,1.9550307236929725,0,2,0,2,0.47538275668659447,1.5996579647945541,0,2,1
5844,1,1,1,3,0,3,2.258435715756934,1.8882298893171572,0,2,1,1,0.2562238813243991,2.2733710105743214,0,0,0
5845,0,0,0,0,0,0,0.41537768926458973,1.0714602896581944,1,3,0,2,0.27955672001256815,2.6945837220786704,0,0,0
5846,0,0,0,3,1,2,0.41537768926458973,1.0714602896581944,1,3,0,3,0.37437588338833483,2.6945837220786704,1,0,0
5847,0,1,0,1,1,0,2.3456806689562804,1.9550307236929725,0,0,0,1,0.47538275668659447,1.762099136349848,0,1,0
5848,0,0,0,2,1,0,0.41537768926458973,1.0714602896581944,1,0,0,2,1.374418520531858,2.6945837220786704,0,1,1
5849,0,1,0,0,0,2,1.2980474519826863,1.9550307236929725,1,3,0,2,0.7629109790248845,1.762099136349848,0,3,0
5850,0,1,0,0,0,1,1.2980474519826863,1.9550307236929725,0,0,1,0,0.7629109790248845,1.762099136349848,0,3,0
5851,1,1,1,0,0,3,-0.07300515351654502,-0.1158908519614048,1,0,0,1,0.6463258367727267,2.7107585401909304,0,3,1
5852,0,1,0,3,1,3,1.2980474519826863,1.9550307236929725,0,0,0,0,0.7629109790248845,1.762099136349848,0,1,1
5853,1,0,1,1,1,0,0.5757069045726255,1.1653597905916844,1,2,1,3,1.7694833771781573,2.198884942288225,1,2,0
5854,0,0,0,3,1,1,0.14424836259485496,1.8386864956953302,1,2,0,2,-0.3819580824171087,0.8318491675947404,0,1,1
5855,1,0,1,2,0,2,0.5757069045726255,1.1653597905916844,1,1,1,2,2.5592265732066015,1.4795224292007738,1,2,0
5856,0,1,0,2,1,3,1.6225444114799368,1.9550307236929725,1,0,0,0,0.8385726107443032,1.762099136349848,0,1,0
5857,0,0,0,1,1,0,1.7298801885025032,1.8554178373838068,1,2,0,0,-0.19439097041189068,4.0648699000818365,1,0,0
5858,1,0,1,1,0,1,1.9150135299025082,1.1653597905916844,1,0,1,1,-0.5539993437955792,1.4795224292007738,0,3,1
5859,1,1,1,3,1,1,1.2887579766558133,3.6181236107283166,1,1,1,1,0.3054817948807371,0.24824591647931316,0,1,1
5860,1,1,1,2,0,1,1.6960630556888088,0.07466975583657298,1,1,1,1,2.2906193220261972,2.7496942615632216,1,1,1
5861,0,0,0,2,0,0,0.9323308751816407,2.477817728726838,1,1,0,0,3.1737032774170064,1.2568773314198236,1,2,1
5862,0,1,0,2,0,3,0.8160373683247881,1.9550307236929725,0,1,1,2,1.2286623895602218,1.762099136349848,1,3,1
5863,1,0,1,3,0,1,-0.31121586447629257,1.1653597905916844,0,0,0,2,-0.5539993437955792,2.508317047979245,0,2,0
5864,1,0,1,2,1,1,1.2823018095760748,1.1653597905916844,0,0,1,1,-0.5539993437955792,2.0813859388978213,0,3,0
5865,0,0,1,0,0,0,0.632983145225503,2.477817728726838,1,0,1,1,0.7850496790799153,1.7761470014675589,1,3,0
5866,0,0,0,1,0,0,2.86180658506309,2.477817728726838,1,3,1,0,2.4749210993951403,1.7761470014675589,1,3,0
5867,1,1,1,0,0,1,0.8212811972536449,3.300771111709275,1,2,1,1,1.6789476145226727,1.9438715813964142,0,1,0
5868,0,0,0,0,1,0,2.3580483418893903,2.477817728726838,0,0,1,1,-0.43330725120257574,1.7761470014675589,1,3,0
5869,0,0,0,2,1,3,-1.7865018932360974,2.477817728726838,1,3,0,3,1.9829714078853677,1.913300913258709,1,1,0
5870,0,0,0,1,0,1,3.0893155778454786,2.477817728726838,1,2,1,1,1.9829714078853677,1.913300913258709,1,1,0
5871,1,1,1,1,1,0,1.432431321017928,1.9082700371506425,0,1,1,1,1.6789476145226727,1.916798201381953,1,3,1
5872,0,1,1,0,0,0,3.0067850645448595,1.9550307236929725,0,3,1,0,1.2286623895602218,1.762099136349848,1,2,1
5873,1,1,1,3,0,1,2.2426451313419373,1.9082700371506425,0,1,0,3,2.362092118207437,1.916798201381953,0,3,1
5874,0,1,0,1,0,0,3.0067850645448595,1.9550307236929725,0,3,0,2,1.2286623895602218,1.762099136349848,1,1,0
5875,1,0,1,2,0,1,2.3125491618522176,1.1653597905916844,0,2,1,1,-0.5539993437955792,0.931096588015934,1,0,1
5876,0,0,0,1,1,2,1.476051629945868,2.477817728726838,0,3,0,0,-0.23427735263538585,0.7885131426422882,1,2,1
5877,0,1,0,1,1,2,-0.9191234960416472,1.9550307236929725,1,3,1,0,1.2286623895602218,1.762099136349848,1,3,0
5878,1,0,1,0,0,0,0.6715742615509086,1.1653597905916844,1,3,1,1,-0.5539993437955792,0.931096588015934,0,2,0
5879,0,1,1,2,0,2,1.3279023118090736,1.8350016528407302,0,1,0,1,1.2286623895602218,1.762099136349848,1,0,0
5880,1,0,1,0,0,1,0.6715742615509086,1.1653597905916844,0,0,0,1,-0.5539993437955792,2.0795758938013766,0,0,1
5881,1,0,1,2,1,1,0.6715742615509086,1.1653597905916844,1,3,1,3,-0.5539993437955792,3.1989080245694295,1,2,0
5882,0,0,0,0,1,1,2.0468546290293563,2.477817728726838,0,2,0,3,0.9634386480193525,3.111415583798742,0,0,0
5883,0,0,1,2,1,3,0.7774087569220756,2.477817728726838,1,2,0,3,2.337557164116327,3.111415583798742,1,0,0
5884,0,0,0,0,0,1,2.1542839738854624,2.477817728726838,1,2,0,3,-0.7350389787664504,0.41286371762226093,0,2,0
5885,1,1,0,1,1,3,1.9384827894414434,0.6538414339230716,1,3,1,3,1.7868898996131228,2.451471735198399,0,0,1
5886,0,1,0,1,1,1,0.08333242115353379,1.8350016528407302,1,2,0,2,1.2286623895602218,1.762099136349848,0,3,0
5887,1,1,1,3,1,1,1.9384827894414434,1.3977724267104272,0,3,1,1,2.6806678500392516,1.8440806748640826,0,1,1
5888,0,0,0,1,1,0,-0.34021782703620485,2.477817728726838,1,2,0,1,0.9391848821897093,3.703431961085502,1,1,1
5889,1,0,1,2,1,0,1.469706938307481,1.1653597905916844,0,2,0,1,-0.5539993437955792,0.13819108735398533,1,2,1
5890,1,0,1,3,0,0,1.469706938307481,1.1653597905916844,0,2,1,1,-0.5539993437955792,0.13819108735398533,1,1,1
5891,1,1,1,1,1,0,1.9384827894414434,0.7465404079307341,1,3,0,1,-0.31766653168407255,1.8701729578873467,0,2,0
5892,0,0,0,2,0,3,1.602819448057045,2.477817728726838,1,0,0,1,1.9711213936589287,2.311051199817584,1,2,0
5893,0,0,0,3,0,3,1.602819448057045,2.477817728726838,1,0,0,1,0.82883162519129,2.311051199817584,0,0,0
5894,0,0,0,3,0,3,1.602819448057045,2.477817728726838,1,1,1,2,0.82883162519129,2.311051199817584,0,2,1
5895,0,0,0,1,1,0,0.5435840713282136,2.477817728726838,1,1,0,3,2.0877507722480058,3.1658803968393405,1,3,0
5896,1,0,1,3,0,0,1.8128855415205736,1.1653597905916844,0,3,1,1,-0.5539993437955792,3.328173503358263,0,3,1
5897,0,1,0,2,0,3,0.26657558726313135,1.877916277629912,0,1,1,1,0.4319832223311917,1.762099136349848,0,0,0
5898,0,1,0,0,0,3,1.5453418571608446,1.877916277629912,1,2,1,0,0.4319832223311917,1.762099136349848,1,3,0
5899,1,1,1,1,1,0,-0.18178090817378134,2.133793639317954,1,2,1,1,-0.2817634734022758,-0.429279395194615,1,2,0
5900,1,1,1,2,1,1,-0.18178090817378134,2.133793639317954,1,2,0,1,1.6573588031406463,1.6251623848891885,1,0,0
5901,0,1,0,3,0,3,0.8255457093144682,1.877916277629912,1,2,1,0,0.4319832223311917,1.762099136349848,0,2,0
5902,0,0,0,3,1,1,1.3050699980149811,1.177591451265474,1,3,0,0,2.477051647241138,2.1292802030265614,1,1,0
5903,1,0,1,1,1,1,-0.023225100572605406,1.1653597905916844,1,1,1,1,-0.5539993437955792,1.2567328883475817,1,1,0
5904,1,0,1,2,0,2,0.5518329998377889,1.1653597905916844,1,2,1,2,-0.5539993437955792,2.8839657123766296,0,0,1
5905,1,0,0,2,0,3,1.2414935894050474,1.1653597905916844,0,1,1,1,-0.5539993437955792,0.15324162460372248,1,0,0
5906,1,1,1,3,0,2,0.2082972048761076,1.9631066361352234,0,2,0,0,0.6527099669506586,0.9189751649887131,1,2,1
5907,1,1,1,1,1,1,0.2082972048761076,1.9631066361352234,0,0,0,1,1.2428244581674124,1.9765676797732632,0,2,0
5908,0,0,1,0,0,2,0.2444798609396852,1.177591451265474,1,1,0,1,0.8628334270157958,3.0847067984402488,0,0,1
5909,1,1,1,1,1,2,2.439656746911279,1.847989008965887,0,1,0,3,1.8254446287338293,1.9765676797732632,1,3,0
5910,0,0,0,1,1,0,0.38296827369582287,1.177591451265474,0,1,1,2,1.6309867491148449,3.0847067984402488,1,0,1
5911,1,1,1,3,1,0,0.8250421511857886,1.847989008965887,0,2,1,3,1.8254446287338293,2.6420860679439273,1,2,1
5912,1,1,0,2,1,0,0.8250421511857886,1.847989008965887,0,2,0,1,1.8254446287338293,2.6420860679439273,1,0,1
5913,0,0,0,1,0,0,0.38296827369582287,1.177591451265474,1,1,0,2,1.82625364206402,1.9180189508194938,0,0,1
5914,0,1,0,1,1,2,0.6833010652974114,1.8869003436859721,0,0,0,0,0.30454440828209806,1.5261063637342795,1,1,1
5915,0,0,0,3,0,0,2.476548804873089,1.177591451265474,1,0,0,1,1.82625364206402,3.1630598555296707,1,0,1
5916,0,0,0,2,1,2,-0.4711558686151398,1.177591451265474,0,3,1,0,1.82625364206402,2.4876206154545293,1,0,1
5917,1,1,1,3,0,0,1.6978147094996048,1.8962298228403636,1,1,1,1,1.273844646199343,2.239440200009833,0,0,0
5918,0,1,0,0,0,0,1.8433385447082693,1.8869003436859721,1,3,0,0,2.542080373082464,1.5261063637342795,1,2,0
5919,1,1,1,3,0,0,-0.11320520274866452,1.5329106927288492,0,2,1,0,1.236425537788225,0.8815763873099556,1,0,0
5920,1,1,1,3,0,0,1.87763773562446,1.5329106927288492,1,0,1,1,1.3459166128187574,2.3454991818482878,0,1,1
5921,1,0,1,3,1,1,0.11176893134096377,1.1653597905916844,1,1,1,2,-0.5539993437955792,1.3691169201548146,1,0,0
5922,0,0,1,1,0,3,1.323029676256432,1.177591451265474,0,2,0,2,1.1750166295291251,0.4476087907092836,1,1,1
5923,0,1,0,2,0,1,0.4780421024616286,1.8869003436859721,1,0,0,0,2.542080373082464,2.2355628216485206,0,3,0
5924,1,1,1,2,1,0,1.87763773562446,1.0832752403674897,0,3,0,3,0.17734252236909676,3.6547240124771645,0,2,0
5925,0,0,1,1,1,0,0.011927414163035,1.177591451265474,0,1,0,2,1.1750166295291251,1.0846051019646903,1,1,0
5926,0,0,0,1,0,1,0.011927414163035,1.177591451265474,1,1,0,3,1.1750166295291251,1.0846051019646903,0,3,0
5927,1,1,1,2,1,0,1.87763773562446,3.6500183296697415,0,2,1,1,2.6216518208173674,3.3447897795623116,0,1,1
5928,1,1,0,2,1,1,1.1468590753933157,3.6500183296697415,0,2,0,2,2.6216518208173674,3.3447897795623116,0,2,0
5929,1,0,1,3,1,1,2.3368509603655907,1.1653597905916844,1,2,0,2,-0.5539993437955792,0.07815663302702314,1,1,0
5930,0,0,0,2,1,1,0.12347773744858226,1.6200386626752823,0,0,1,1,1.745553807708133,0.792890237081755,0,0,0
5931,0,1,0,0,0,3,-0.25000594065695814,2.2414732935452903,0,2,0,1,2.542080373082464,1.5721221388462085,1,2,0
5932,0,0,1,2,0,2,0.8582607164002931,3.029548355027913,0,3,1,1,1.6708562704778207,1.2859724154190282,0,2,1
5933,1,1,1,1,0,0,0.8200780454733096,2.3531559070562227,1,2,1,0,1.5851949758048625,0.5078644160919787,1,2,0
5934,0,1,0,1,0,2,2.2166784193265756,2.2414732935452903,1,3,0,0,2.542080373082464,1.5721221388462085,0,2,0
