,A,C1,Y,C2,C3,X1,X2,X3,C4,C5,C6,X4,X5,X6
1715,0,1,0,0,1,1,3,2,5.490223872125424,1.7652126204112704,4.358134362086891,4.779180729061674,-0.4224827437318388,4.182942921364431
1716,0,0,0,1,1,1,0,0,5.490223872125424,1.7652126204112704,4.358134362086891,4.779180729061674,-0.4224827437318388,4.182942921364431
1717,0,1,1,0,1,1,2,0,3.479746890584869,1.80029156982118,3.5133122873759963,6.518847594873446,0.4181886631749997,3.9842996204183527
1718,0,1,1,0,1,1,1,3,3.5140403609252027,1.80029156982118,3.5133122873759963,6.518847594873446,0.4181886631749997,3.9842996204183527
1719,1,1,1,2,2,0,2,0,8.398831671838334,0.735950945806167,4.758963802779493,5.797335439397989,3.1009861225543287,4.513070051981868
1720,1,0,1,3,0,1,0,1,8.398831671838334,0.735950945806167,4.636213202808222,5.797335439397989,3.1009861225543287,4.513070051981868
1721,0,1,1,2,1,0,2,3,3.2423098621723727,1.80029156982118,3.6109579105726333,6.518847594873446,0.9119652078345152,3.9842996204183527
1722,1,1,0,1,1,0,3,0,6.430104412381966,3.6693306473937186,6.113657834566852,6.687630089669598,0.358366083497456,4.180509771161779
1723,0,1,1,1,0,0,0,2,4.907979368831507,1.80029156982118,4.628929189542151,6.518847594873446,0.9952798002419095,3.9842996204183527
1724,1,1,1,3,3,1,2,0,8.398831671838334,4.144638648075853,5.753706352599462,5.797335439397989,2.4846956585671545,7.228877495446847
1725,0,1,1,2,0,1,3,2,5.134454998594308,1.80029156982118,4.628929189542151,6.518847594873446,-0.6537479431385117,3.9842996204183527
1726,1,1,0,0,1,1,0,2,6.109902589482239,3.6693306473937186,4.950129309272972,6.687630089669598,0.358366083497456,5.432051394563718
1727,0,1,0,3,1,1,2,2,7.024381433913862,1.7652126204112704,5.514387731229128,4.779180729061674,-0.5181237286336133,4.182942921364431
1728,0,0,1,3,3,0,3,0,2.2320651474031648,1.80029156982118,5.9895790678067495,6.518847594873446,1.8772232425879414,3.9842996204183527
1729,0,1,1,2,0,1,1,0,7.5127782933195855,1.80029156982118,2.421008945679966,6.518847594873446,-0.0753866672631911,3.9842996204183527
1730,0,1,1,3,0,1,2,0,4.823133740494928,1.80029156982118,2.421008945679966,6.518847594873446,-0.0753866672631911,3.9842996204183527
1731,0,0,1,1,0,0,0,3,3.200997630922319,1.80029156982118,2.5113618095701233,6.518847594873446,1.1308255878795694,3.9842996204183527
1732,0,0,0,0,3,0,0,2,7.127357871363062,1.7652126204112704,4.22588857459066,4.779180729061674,-0.4067849465270843,4.9273941086760225
1733,1,0,0,1,3,1,2,2,6.109902589482239,3.6693306473937186,5.139908179876454,6.687630089669598,0.358366083497456,5.020025147690411
1734,1,1,1,3,0,1,0,0,7.802147212552992,1.8597637212303786,5.203044273919999,5.797335439397989,2.8495139100296636,3.190954585027363
1735,1,1,1,3,2,1,1,2,3.35857513033519,1.8597637212303786,5.203044273919999,5.797335439397989,2.8495139100296636,3.190954585027363
1736,0,1,1,2,0,1,3,3,3.686104235060104,1.80029156982118,4.047075767031047,6.518847594873446,2.1589522796133807,3.9842996204183527
1737,0,0,1,1,1,0,0,1,3.686104235060104,1.80029156982118,5.796856841873153,6.518847594873446,2.5556846159029396,3.9842996204183527
1738,0,1,1,2,2,0,1,2,2.1609798837684333,1.023850627773288,3.7158789863019006,6.518847594873446,2.5556846159029396,3.9842996204183527
1739,0,1,1,1,1,1,0,1,2.2482861656733566,1.023850627773288,2.8728260608862577,6.518847594873446,1.3252747141419563,3.9842996204183527
1740,1,1,1,1,0,0,1,2,3.35857513033519,1.8984655596589655,5.339318720208516,5.797335439397989,2.8495139100296636,6.263380366973871
1741,0,1,1,3,0,1,1,1,3.20893667382971,1.023850627773288,4.254999799572122,6.518847594873446,1.3252747141419563,3.9842996204183527
1742,1,1,0,0,0,1,2,3,5.522137669754306,3.6693306473937186,4.420068299474257,5.113826972627331,0.3929824896565586,4.165321084223555
1743,0,0,0,1,1,1,1,1,3.5489663974411054,1.7652126204112704,5.984238598371764,4.779180729061674,0.6865053141276058,4.06696471229582
1744,0,0,0,3,1,0,3,2,3.5489663974411054,1.7652126204112704,2.4443523187428067,4.779180729061674,0.6865053141276058,4.06696471229582
1745,0,0,0,0,1,0,2,3,3.5489663974411054,1.7652126204112704,4.659716313780795,4.779180729061674,-0.5431215981513147,4.06696471229582
1746,0,0,0,3,2,0,1,0,3.5489663974411054,1.7652126204112704,4.659716313780795,4.779180729061674,2.404483858236383,4.06696471229582
1747,1,1,1,0,0,0,3,2,5.847571721981291,3.3880064305919797,5.159859374854205,5.797335439397989,0.43595724337286956,5.851738497601578
1748,0,0,0,0,3,1,3,3,5.864717717378745,1.7652126204112704,4.659716313780795,4.779180729061674,0.5666243259807786,4.06696471229582
1749,1,1,0,0,0,0,3,3,6.037351380864931,3.6693306473937186,5.307277273540422,5.113826972627331,0.3929824896565586,5.3936453489138225
1750,0,1,1,0,1,1,3,3,4.998567743578864,1.7155587119081326,2.4785541673309295,6.518847594873446,0.20893731456131182,5.054118944585007
1751,1,1,1,0,0,0,3,2,6.772995139166087,2.1162881748248097,5.645893836812135,5.797335439397989,1.6852040123598857,6.556707469401594
1752,1,1,0,0,1,0,0,0,6.037351380864931,3.6693306473937186,5.307277273540422,6.689709047147452,0.3929824896565586,5.3936453489138225
1753,1,0,0,3,1,0,1,3,6.037351380864931,3.6693306473937186,5.307277273540422,5.211566545410497,0.3929824896565586,6.969643339312572
1754,0,0,0,3,2,0,1,3,3.9930161779204916,1.7652126204112704,2.478011534262075,4.779180729061674,1.7075514809857024,4.541604135903043
1755,0,0,0,0,1,1,1,0,3.9930161779204916,1.7652126204112704,3.739086038429075,4.779180729061674,-0.547982872756811,4.541604135903043
1756,1,1,1,1,0,1,2,1,6.772995139166087,2.2360551465362852,4.713033994255697,5.797335439397989,2.036600066922018,6.666905367191729
1757,1,0,0,1,1,1,1,3,6.037351380864931,3.6693306473937186,5.307277273540422,5.211566545410497,0.3929824896565586,6.969643339312572
1758,1,1,1,1,0,0,3,3,6.772995139166087,2.2360551465362852,5.619933034508421,5.797335439397989,3.2116879597649293,3.3137394679338588
1759,0,0,1,3,1,1,2,3,4.439874536225773,1.6879560038200667,4.1439317310055355,6.518847594873446,0.9626334257370965,4.3529321680787625
1760,0,0,0,3,1,1,2,3,5.833687081475878,1.7652126204112704,5.039621075087255,4.779180729061674,2.9954326820887474,4.070106707819292
1761,1,1,0,0,3,0,1,3,6.037351380864931,3.6693306473937186,4.333546189281471,5.211566545410497,0.3929824896565586,6.925651517769724
1762,0,0,1,1,1,1,2,2,5.819845606811165,1.6879560038200667,3.2110830917642517,6.518847594873446,0.8897113295958863,4.965029641533167
1763,1,1,1,3,2,0,0,0,6.772995139166087,3.6281261664904916,5.661232772538051,5.797335439397989,1.8096324052636121,6.15655718796314
1764,0,0,0,2,2,0,2,3,4.228766626035745,1.7652126204112704,4.795645720130928,4.779180729061674,-0.36804870285927516,4.070106707819292
1765,0,1,1,2,1,0,3,2,4.4583704104399,0.08369656586451679,4.3134393204228,6.518847594873446,-0.736796312665724,4.965029641533167
1766,1,0,1,3,2,0,0,3,7.568407778997605,0.29869888773167474,3.779221500400867,5.797335439397989,1.9907225214743902,6.315108915465217
1767,1,1,0,3,0,1,0,0,6.037351380864931,3.6693306473937186,4.333546189281471,5.211566545410497,0.3929824896565586,6.545709773072984
1768,0,0,1,0,0,1,1,1,3.4686077906231287,0.08369656586451679,3.803138805964081,6.518847594873446,0.1627686874152503,4.351977439066875
1769,1,0,1,0,0,0,3,1,4.549760713166384,1.2272395685152313,5.668524760149528,5.797335439397989,0.7105453403104112,4.595233750301228
1770,0,0,0,0,1,0,2,3,4.480325100899336,1.7652126204112704,4.147665088226053,4.779180729061674,-0.5337366574285245,4.070106707819292
1771,0,0,1,0,2,0,1,1,3.592426482439918,0.08369656586451679,4.94700281522303,6.518847594873446,1.0110530783058294,4.772584668602645
1772,0,1,1,3,3,0,3,1,6.708027121247976,0.08369656586451679,3.8732838495922777,6.518847594873446,1.0110530783058294,4.772584668602645
1773,0,1,1,1,3,1,0,1,4.50795911746267,0.08369656586451679,3.8732838495922777,6.518847594873446,0.2999656802060895,4.772584668602645
1774,0,1,0,2,3,1,0,3,4.726680135905604,1.7652126204112704,6.408943208183015,4.779180729061674,1.3721813652146824,4.070106707819292
1775,0,0,1,0,0,1,3,0,4.614109891025887,0.08369656586451679,4.004998815014413,6.518847594873446,0.2999656802060895,4.772584668602645
1776,0,0,1,2,0,0,3,3,4.614109891025887,1.8352151456751695,4.004998815014413,6.518847594873446,0.2999656802060895,4.772584668602645
1777,0,1,1,2,2,0,1,3,4.757869529894529,1.8352151456751695,4.004998815014413,6.518847594873446,0.2999656802060895,4.772584668602645
1778,0,0,0,2,0,0,3,3,3.234142792655313,1.7652126204112704,3.3677750029733593,4.779180729061674,1.203881822480968,3.9759370905420446
1779,0,0,1,0,3,1,3,0,5.223833788089829,1.8352151456751695,4.004998815014413,6.518847594873446,0.2999656802060895,4.772584668602645
1780,1,1,0,2,0,0,2,0,5.651997878978164,3.6693306473937186,4.333546189281471,5.211566545410497,2.779793138285223,5.263858945919695
1781,1,0,0,3,1,0,3,0,5.651997878978164,3.6693306473937186,4.333546189281471,5.211566545410497,2.779793138285223,5.6558954126916685
1782,0,0,0,1,1,0,2,1,4.9061796692897754,1.7652126204112704,4.6508514149951115,4.779180729061674,-0.5311373174614187,4.466856012322763
1783,1,0,0,3,2,0,1,3,5.651997878978164,3.6693306473937186,4.333546189281471,5.211566545410497,2.779793138285223,5.145989165126655
1784,0,0,1,0,0,1,0,0,1.6548807426945649,1.8352151456751695,4.5388246921635345,6.518847594873446,2.8275094462651116,4.772584668602645
1785,0,0,0,0,1,0,0,1,4.2125514677734195,1.7652126204112704,4.12438982551237,4.779180729061674,0.359058270016265,4.466856012322763
1786,1,0,0,2,3,1,0,1,6.7690382791843104,3.6693306473937186,4.333546189281471,5.211566545410497,2.779793138285223,5.388307189635421
1787,0,1,1,2,2,1,0,2,4.110536851468257,1.8352151456751695,3.3876336355652024,6.518847594873446,1.5229427420055732,4.6611969457228355
1788,0,0,0,3,3,0,1,0,5.566920486808989,1.7652126204112704,3.367875326502886,4.779180729061674,2.2973302066964987,4.466856012322763
1789,1,0,0,0,2,0,1,0,6.7690382791843104,3.6693306473937186,4.333546189281471,5.627994447846005,2.779793138285223,5.693287935743113
1790,0,1,0,3,0,0,2,0,5.39585943289944,1.7652126204112704,3.367875326502886,4.779180729061674,-0.7398663271441199,4.466856012322763
1791,0,1,1,3,3,0,0,0,4.237140523616281,0.7747924810020503,3.713594834765983,6.518847594873446,1.4731173688708983,5.892928901507452
1792,0,1,1,3,1,0,0,3,4.346567014989262,0.7747924810020503,3.713594834765983,6.518847594873446,0.6474933624819859,5.892928901507452
1793,0,1,0,3,2,0,2,1,4.1680878339917875,1.7652126204112704,5.302518112820736,4.779180729061674,-0.3913692029670086,4.466856012322763
1794,1,0,1,2,0,0,0,3,6.499846840247644,2.308623967238649,4.821730602850815,6.090699925243319,2.0899021290898823,3.4964124569019055
1795,1,1,1,3,0,0,1,0,6.499846840247644,2.308623967238649,4.760612006999197,6.090699925243319,1.2895409068558439,3.4964124569019055
1796,1,1,1,1,1,0,0,2,6.499846840247644,2.308623967238649,4.777537226457063,6.090699925243319,1.2895409068558439,3.4964124569019055
1797,1,0,0,1,2,1,2,0,6.7690382791843104,3.6693306473937186,4.745857847393556,6.744510376032259,2.779793138285223,4.310227579160259
1798,0,0,0,3,1,0,3,1,5.186393978086644,1.7652126204112704,3.7277034020036153,4.779180729061674,-0.23411775825513526,4.466856012322763
1799,0,1,0,0,1,0,2,3,5.186393978086644,1.7652126204112704,3.7277034020036153,4.779180729061674,-0.23411775825513526,4.466856012322763
1800,0,0,0,3,3,0,2,2,2.431607100623018,1.7652126204112704,3.9744386516961496,4.779180729061674,-0.23411775825513526,4.466856012322763
1801,0,0,1,1,0,1,2,0,6.271502146576022,0.5525954634814418,2.6532986489872536,6.518847594873446,3.1203392443415066,5.892928901507452
1802,0,0,0,2,0,0,0,3,5.855328792888569,1.7652126204112704,2.6791387342698725,4.779180729061674,-0.23411775825513526,4.466856012322763
1803,1,0,1,2,3,1,2,3,7.1794078448720455,2.5963967260703065,5.084112347644313,5.809952967292681,0.8295287141198402,4.709663603777694
1804,0,0,0,2,2,1,1,3,5.66809581668789,1.7652126204112704,3.570882740028845,4.779180729061674,-0.10062442725206422,4.493374593054362
1805,0,0,1,3,3,0,2,2,6.7236705119298215,0.5525954634814418,5.226135414430354,6.518847594873446,-2.4431903323773287,5.892928901507452
1806,1,1,0,1,3,0,1,1,6.7690382791843104,3.6693306473937186,4.881093843649566,6.752358981185496,2.779793138285223,4.914726902509596
1807,1,1,0,1,2,0,2,0,6.7690382791843104,3.6693306473937186,4.881093843649566,6.752358981185496,2.779793138285223,5.816205411555476
1808,1,0,0,1,1,1,2,1,6.7690382791843104,3.6693306473937186,4.881093843649566,6.752358981185496,2.779793138285223,3.384335044795118
1809,1,0,0,2,1,0,2,0,6.7690382791843104,3.6693306473937186,6.196243870176421,5.656531481558833,2.779793138285223,6.511178705429772
1810,0,1,0,1,0,0,2,1,4.628620784751457,1.7652126204112704,3.34943778306416,4.779180729061674,0.05258301839435364,4.493374593054362
1811,0,0,0,1,0,1,3,1,4.628620784751457,1.7652126204112704,3.34943778306416,4.779180729061674,0.8966937089113114,4.493374593054362
1812,0,0,0,0,1,1,0,2,4.628620784751457,1.7652126204112704,3.34943778306416,4.779180729061674,0.8966937089113114,4.493374593054362
1813,0,0,0,0,3,0,2,0,7.621651629082694,1.7652126204112704,3.34943778306416,4.779180729061674,0.8966937089113114,4.493374593054362
1814,1,1,1,2,3,1,1,0,7.1794078448720455,2.4192075008264227,5.00477182447997,5.809952967292681,1.6025352536128228,5.632847928286001
1815,0,0,0,3,0,1,1,3,4.7983895576601014,1.7652126204112704,3.6870437287658406,4.779180729061674,0.8966937089113114,4.493374593054362
1816,0,0,0,1,0,1,1,1,4.7983895576601014,1.7652126204112704,4.512200838024679,4.779180729061674,0.8966937089113114,4.507941435355313
1817,0,0,0,1,3,0,3,3,4.7983895576601014,1.7652126204112704,4.512200838024679,4.779180729061674,0.8966937089113114,4.993111802704678
1818,1,0,0,3,3,0,2,1,6.7690382791843104,3.6693306473937186,5.452831812447983,6.358987154314366,1.147187256960807,4.641907180206871
1819,0,1,1,3,0,1,2,1,4.661345104012384,1.0176958011981734,4.506637706034942,6.518847594873446,0.3466727881185958,5.892928901507452
1820,0,1,1,1,3,0,3,1,4.389832721370648,1.6179621119478917,3.3506465602686886,6.518847594873446,1.395454819344283,5.892928901507452
1821,0,0,1,0,3,1,1,2,5.452493086540848,1.6179621119478917,3.981098589933997,6.518847594873446,1.395454819344283,5.892928901507452
1822,1,1,1,3,2,1,1,2,4.055600302943203,2.4192075008264227,4.1322043385668135,5.809952967292681,1.4826385383564622,4.431672684730707
1823,1,1,0,2,2,0,1,0,6.7690382791843104,3.6693306473937186,5.823824803703874,6.358987154314366,1.147187256960807,5.970825269880007
1824,0,0,0,0,2,0,2,1,4.723465809781087,1.7652126204112704,3.6434338891406814,4.779180729061674,0.6512577760721399,4.993111802704678
1825,1,1,1,0,0,0,3,2,4.055600302943203,3.0342804822720155,6.275460937262683,5.809952967292681,2.28798182442982,5.086482590327581
1826,1,1,1,3,2,1,3,1,4.055600302943203,0.4381762381185097,6.275460937262683,5.809952967292681,2.28798182442982,5.086482590327581
1827,0,0,0,0,1,0,0,2,5.820418128478957,1.7652126204112704,3.5618195160494834,4.779180729061674,1.991490407935321,4.993111802704678
1828,0,0,0,2,3,1,2,1,3.8593652324361054,1.7652126204112704,4.207617529428489,4.779180729061674,1.991490407935321,4.993111802704678
1829,1,1,0,3,1,1,0,2,6.7690382791843104,3.6693306473937186,6.14565243893073,6.358987154314366,1.147187256960807,4.044165031876737
1830,1,1,1,2,3,1,3,2,4.055600302943203,1.7468172546894638,4.314134452239244,5.809952967292681,2.736633354319842,4.48198672363547
1831,0,0,0,1,2,0,0,2,3.8788138047117924,1.7652126204112704,3.5269547293533523,4.779180729061674,0.8232934805903651,4.993111802704678
1832,0,0,1,1,1,1,2,1,5.5409295852793266,-0.1279399537377044,4.219115787361856,6.518847594873446,0.1301871316338834,2.9640580612710616
1833,1,1,0,3,2,0,1,1,6.7690382791843104,3.6693306473937186,6.14565243893073,6.358987154314366,1.147187256960807,5.009668525321319
1834,0,0,1,3,1,1,2,2,5.851641523123219,-0.1279399537377044,3.909044697853218,6.518847594873446,-0.4979386054534374,2.9640580612710616
1835,1,1,0,3,0,0,0,3,6.7690382791843104,3.6693306473937186,6.14565243893073,6.841508398794057,1.147187256960807,3.705872786187044
1836,0,0,1,1,2,1,2,2,4.125161679502117,-0.1279399537377044,4.158227158628507,6.518847594873446,3.15959513817248,2.9640580612710616
1837,1,0,0,1,2,1,2,3,6.7690382791843104,3.6693306473937186,6.14565243893073,6.841508398794057,1.147187256960807,6.408580884732748
1838,0,0,1,0,3,1,1,2,4.206545913632906,-0.1279399537377044,4.561639747391675,6.518847594873446,1.6639261943403831,2.9640580612710616
1839,0,0,1,0,3,1,1,0,4.032373307591061,-0.1279399537377044,4.079800118869128,6.518847594873446,1.6639261943403831,2.9640580612710616
1840,1,1,0,2,0,0,0,2,6.7690382791843104,3.6693306473937186,6.14565243893073,5.139511387675812,1.459488165876357,4.2349663213354924
1841,0,1,1,3,2,1,2,0,2.4389070012252216,-0.1279399537377044,4.330579368035329,6.518847594873446,1.2150822666930208,5.114733764637772
1842,0,1,0,0,1,0,1,1,6.165799289268232,1.7652126204112704,4.8365285194509635,4.779180729061674,1.2463752892922018,5.774558516219376
1843,0,0,0,0,1,0,3,1,4.868063788756364,1.7652126204112704,3.666921408048924,4.779180729061674,1.2463752892922018,5.774558516219376
1844,1,1,0,3,1,1,2,1,6.405722327601397,3.6693306473937186,6.14565243893073,6.121782455863962,1.459488165876357,5.047255710518005
1845,0,0,1,3,1,1,2,2,4.243342136037232,-0.1279399537377044,4.103421278582875,6.518847594873446,1.3008928633186079,4.1289864201665685
1846,0,0,0,0,3,0,3,3,5.753888872320919,1.7652126204112704,3.1586600341877604,4.779180729061674,1.4213934607234027,5.774558516219376
1847,1,1,0,2,3,1,0,2,6.005362993228195,3.6693306473937186,6.14565243893073,6.121782455863962,1.459488165876357,7.612460979182496
1848,0,0,0,2,1,0,3,1,5.753888872320919,1.7652126204112704,5.126695145903223,4.779180729061674,2.088891018876196,5.774558516219376
1849,1,1,1,1,2,1,1,2,6.2882146445569855,2.845302649489957,7.171430348667249,5.801842023586762,0.8647949854569026,5.882755155024241
1850,0,0,0,2,2,1,3,1,2.9318785458261534,1.7652126204112704,4.305381439509747,4.779180729061674,2.088891018876196,5.774558516219376
1851,1,1,1,3,3,1,3,3,7.274530446500924,1.5799612252118123,7.171430348667249,5.801842023586762,0.8647949854569026,5.406754666907037
1852,1,0,0,0,2,0,2,3,6.861243954979297,0.7923605003837144,6.14565243893073,6.348888107087779,1.459488165876357,6.5470573321493495
1853,0,0,0,3,2,1,3,2,2.9295016414732915,1.7652126204112704,3.3664986213415613,4.779180729061674,0.31442433303390094,5.774558516219376
1854,1,1,1,1,0,0,1,3,7.274530446500924,1.2952588480537908,5.111536578966953,5.801842023586762,1.9746223619962302,5.967106587623801
1855,1,0,0,1,1,0,0,1,6.861243954979297,0.7923605003837144,6.14565243893073,6.348888107087779,1.459488165876357,5.412060050823179
1856,0,1,1,2,2,1,0,2,3.780175374278123,-0.1279399537377044,3.730191602975527,6.518847594873446,1.3215071698079843,4.804475356178928
1857,1,1,1,3,0,1,3,3,7.274530446500924,0.7395474183588522,4.0393933874868555,5.801842023586762,1.1138108071605566,3.2288916077528347
1858,1,0,0,3,0,0,1,2,6.861243954979297,0.7923605003837144,6.14565243893073,5.488502042974575,1.459488165876357,4.804351565522157
1859,1,1,1,1,0,0,2,1,7.274530446500924,1.5925724978435971,5.596791039666877,6.254305629668387,0.7312733352043894,5.69015206630495
1860,1,1,1,2,3,0,2,3,7.274530446500924,1.6565557508598263,5.596791039666877,6.254305629668387,1.845266841857847,5.69015206630495
1861,0,1,1,1,2,1,0,2,6.127245992396189,-0.1279399537377044,1.499272081072534,6.518847594873446,2.860860667691651,4.479872834535913
1862,1,1,0,2,1,0,2,2,6.861243954979297,0.7923605003837144,4.475686566660266,6.89682179328263,1.459488165876357,3.2036208529376617
1863,0,0,0,2,2,1,1,3,5.151120614040151,1.7652126204112704,4.757886324306513,4.779180729061674,2.9484637386928227,5.774558516219376
1864,1,1,0,0,1,1,3,2,5.1957988132212325,0.7923605003837144,4.475686566660266,5.9654253189018895,1.459488165876357,3.2036208529376617
1865,0,0,0,3,0,1,3,1,5.765499038548626,1.7652126204112704,3.8356821455792067,4.779180729061674,2.9484637386928227,5.774558516219376
1866,0,1,0,0,2,0,0,3,5.765499038548626,1.7652126204112704,4.859642356815091,4.779180729061674,-0.34418168583251596,5.774558516219376
1867,0,0,1,3,0,0,1,0,6.726983672303064,-0.1279399537377044,3.007803767157809,6.518847594873446,-0.2980689548820945,4.9087661641796245
1868,0,1,1,1,1,0,3,2,3.0343411584128184,-0.1279399537377044,3.007803767157809,6.518847594873446,1.8879921722263964,4.9087661641796245
1869,1,1,0,1,3,0,0,0,5.1957988132212325,2.3692833094486554,6.540461809183207,5.9654253189018895,1.4329459769387347,6.356346862738802
1870,1,0,0,2,3,0,1,2,5.1957988132212325,2.3692833094486554,6.540461809183207,5.9654253189018895,1.4329459769387347,6.356346862738802
1871,1,0,0,2,2,1,0,1,5.1957988132212325,2.3692833094486554,6.540461809183207,5.9654253189018895,1.4329459769387347,6.170552453000688
1872,1,1,0,2,0,1,3,1,5.1957988132212325,2.3692833094486554,6.540461809183207,6.6427964336239045,1.4329459769387347,6.170552453000688
1873,1,1,0,0,1,0,0,0,5.1957988132212325,2.3692833094486554,6.540461809183207,6.6427964336239045,1.4329459769387347,6.170552453000688
1874,0,0,0,0,0,1,3,2,4.351023711523004,1.7652126204112704,3.903338988820275,4.779180729061674,0.2811913001816231,5.774558516219376
1875,0,1,0,0,0,0,1,0,5.194576824149631,1.7652126204112704,3.903338988820275,4.779180729061674,1.336588494782008,5.774558516219376
1876,0,0,0,3,2,0,0,3,3.816585023738257,1.7652126204112704,3.8202640218311243,4.779180729061674,2.1628084568480253,5.774558516219376
1877,1,1,1,0,3,1,3,2,7.274530446500924,2.637454337869781,3.5002245644322043,6.254305629668387,1.3718218272482159,3.9448888775914077
1878,1,1,1,3,3,0,0,0,7.274530446500924,2.637454337869781,3.5002245644322043,6.254305629668387,1.6291086373233385,4.7475983438065406
1879,0,0,0,3,2,0,3,3,4.930249183421898,1.7652126204112704,2.4510023115201705,4.779180729061674,1.6679918147712285,5.774558516219376
1880,1,1,1,3,0,0,3,1,7.054979838513605,2.0886767501785535,6.480002203955741,6.254305629668387,0.18421153628011466,3.5530640204100403
1881,1,0,0,2,1,1,0,0,5.1957988132212325,2.3692833094486554,6.540461809183207,6.6427964336239045,1.8204922946083262,6.100981300491979
1882,1,1,1,1,0,0,0,3,5.481831320067396,2.3292630822743963,6.692410903317732,6.254305629668387,2.542362660829708,5.293246757207919
1883,0,0,1,0,1,0,2,1,4.708241949377585,-0.1279399537377044,2.3554429082815456,6.518847594873446,1.1717996758697597,4.670818677395459
1884,0,0,1,2,1,1,0,3,3.7155315401726647,-0.1279399537377044,5.6729013273774545,6.518847594873446,0.5875915769336746,4.670818677395459
1885,0,0,0,1,3,0,1,2,5.132442054438998,1.7652126204112704,4.877411433977652,4.779180729061674,1.1738490583414039,5.774558516219376
1886,0,0,0,0,3,0,0,3,7.049665275871939,1.7652126204112704,4.877411433977652,4.779180729061674,1.1738490583414039,3.4904439408445453
1887,1,1,1,3,0,1,2,3,5.481831320067396,2.142282904377191,3.9899618817834526,6.254305629668387,2.542362660829708,4.015238328630631
1888,0,1,0,1,3,1,3,3,7.049665275871939,1.7652126204112704,5.018552189098704,4.779180729061674,-1.499144263354467,3.4904439408445453
1889,0,1,0,1,1,0,1,3,4.966134586818938,1.7652126204112704,1.9887617237709905,4.779180729061674,3.9278864014526644,3.4904439408445453
1890,0,1,1,2,3,0,0,1,5.137325834146003,-0.1279399537377044,3.237654849687868,6.518847594873446,-1.0993771802677594,4.670818677395459
1891,0,1,0,2,0,0,2,1,4.580049838460098,1.7652126204112704,1.7747179134999476,4.779180729061674,1.7310243767809892,3.4904439408445453
1892,1,1,1,0,0,1,0,1,4.893262985517903,2.906836747170293,5.885214116174475,6.254305629668387,1.5385679619769823,5.915578630625555
1893,0,0,0,3,3,1,1,0,4.388512057627336,1.7652126204112704,4.915062155184004,4.779180729061674,0.617738485570398,3.4904439408445453
1894,0,1,1,2,3,1,0,0,4.619900002568844,-0.1279399537377044,2.5991160081116913,6.518847594873446,2.8809701174293774,4.670818677395459
1895,0,1,1,3,2,1,1,1,4.619900002568844,-0.1279399537377044,6.038711715868535,6.518847594873446,0.21429359123648473,4.670818677395459
1896,0,0,1,0,3,1,0,1,4.619900002568844,-0.1279399537377044,2.2681409373365753,6.518847594873446,1.3872672551928074,4.640443598974327
1897,0,1,1,0,1,0,2,1,4.619900002568844,-0.1279399537377044,2.2681409373365753,6.518847594873446,1.3872672551928074,4.640443598974327
1898,0,0,0,0,3,1,2,2,4.757575017123589,1.7652126204112704,5.443187057787387,4.779180729061674,-0.32676688508824814,3.4904439408445453
1899,0,1,0,0,0,0,1,1,5.116179271471972,1.7652126204112704,3.587927253749691,4.779180729061674,-0.32676688508824814,3.4904439408445453
1900,1,0,0,2,0,1,0,3,6.0343213466589445,2.326807753443697,4.989918368295915,5.483855499417684,2.368827487316488,6.813213180445366
1901,0,1,1,1,1,1,2,3,4.810415447817426,-0.1279399537377044,3.626957821742121,6.518847594873446,0.9430549540407585,4.640443598974327
1902,0,0,1,0,1,1,0,2,4.385248218659206,-0.1279399537377044,3.948818867938036,6.518847594873446,0.9430549540407585,4.640443598974327
1903,0,1,1,2,2,0,3,3,4.385248218659206,-0.1279399537377044,3.9959964563853547,6.518847594873446,0.9430549540407585,4.640443598974327
1904,0,0,0,3,3,1,1,3,7.157576343095835,1.7652126204112704,5.1609651840884885,4.779180729061674,-0.10240183718824292,3.4904439408445453
1905,0,1,1,3,1,0,0,0,3.602905760863803,-0.1279399537377044,5.370949937776232,6.518847594873446,1.402791745512468,4.640443598974327
1906,1,1,1,1,0,1,3,0,4.144014654922237,1.653702152885797,6.467355697548967,5.832105555894145,0.43192264656402757,5.117693278722124
1907,0,0,0,1,3,0,3,2,7.692348812132388,1.7652126204112704,4.106069909778273,4.779180729061674,2.7764326512166226,3.4904439408445453
1908,0,1,1,2,2,1,0,2,4.973740474107653,-0.1279399537377044,5.533457274665167,6.518847594873446,1.7749496273101102,4.640443598974327
1909,0,0,1,3,1,1,2,2,4.973740474107653,-0.1279399537377044,5.533457274665167,6.518847594873446,1.7749496273101102,4.640443598974327
1910,0,0,0,3,0,1,2,1,5.530641306819142,1.7652126204112704,5.030216206985644,4.779180729061674,2.2781683178804504,3.4904439408445453
1911,0,1,1,3,3,1,0,1,4.822984920092084,-0.1279399537377044,2.5717857628017806,6.518847594873446,1.4524230139444794,4.640443598974327
1912,1,0,0,1,3,0,2,2,5.846179761067945,2.4486657821814077,4.989918368295915,5.057395023227994,1.0247480767174535,7.685758740397478
1913,1,1,0,0,2,1,3,3,5.846179761067945,2.4486657821814077,4.989918368295915,6.970178277470972,1.0247480767174535,3.5037657396916675
1914,1,0,0,3,1,0,1,3,5.846179761067945,2.4486657821814077,4.695247504088265,6.970178277470972,1.0247480767174535,3.5037657396916675
